id,v_f_init,d_init,v_l_init,a_1,a_2,tau_s,tau_1,tau_2
8443,1.34,2.77,1.01,-1.92,0.49,1.72,0.74,0.84
8444,12.2,30.2,2.08,-1.09,0.43,0.14,2.74,2.12
8445,5.13,2.33,5.09,-1.8,-0.48,0.3,2.16,2.51
8446,15.71,43.91,12.95,-5.59,-0.36,1.6,2.13,1.15
8447,5,22.2,2.91,-1.27,1.51,0.37,3.27,0.82
8448,10.5,6.24,10.48,-4.45,-0.01,0.27,2.35,1.82
8449,7.16,8.76,5.38,-2,0.05,0.5,2.73,1.62
8450,5.21,4.59,3.45,-1.96,0.1,1.19,1.85,1.79
8451,17.19,29,10.83,-3.45,-1.5,0.68,2.23,2.09
8452,2.58,3.13,2.56,-3.26,1.32,0.96,1.26,1.17
8453,1.25,1.07,1.19,-1.3,0.52,0.96,1.39,1.18
8454,2.42,4.7,2.44,-3.24,-0.43,0.71,0.31,3.34
8455,10.09,19.29,7.2,-3.13,0.78,1.17,2.4,1.29
8456,19.34,18.55,14.25,-4.35,-0.52,0.06,3.05,1.89
8457,0.05,4.55,0.35,-1.59,2.94,2.37,0.68,0.51
8458,5.04,7.33,5.13,-4.73,-0.23,2.1,0.94,1.81
8459,2.98,8.08,3.33,-1.65,0.76,0.43,2.5,1.04
8460,8.83,21.63,7.95,-8.42,-0.81,1.42,0.75,2.02
8461,2.79,4.91,2.27,-1.35,0.49,0.77,2.02,0.94
8462,6.26,7.28,5.42,-3.85,-0.3,0.67,1.18,2.92
8463,4.86,14.34,1.63,-1.72,1.09,0.26,2.1,1.82
8464,0.59,7.1,0.84,-0.48,0.52,2.07,2.3,0.5
8465,2.43,1.55,2.24,-0.75,-0.08,1.49,1.91,0.78
8466,1.58,1.86,1.57,-0.88,0.13,0.37,2.11,2.2
8467,7.57,6.9,7.31,-2.72,-0.4,1.34,2.15,1.5
8468,6.81,12.57,2.91,-1.96,0.89,0.1,2.55,2.35
8469,11.49,6.55,9.03,-5.57,-0.96,1.21,1.17,2.62
8470,6.86,9.81,6.96,-3.72,-0.75,2.01,1.59,1.4
8471,4.92,12.96,3.41,-1.41,0.12,0.82,2.47,0.59
8472,0.03,2.56,0.38,-0.82,1.65,0.33,3.08,1.3
8473,7.33,6.51,7.29,-3.57,0.05,1.39,1.8,1.2
8474,2.37,1.26,2.31,-2.47,-0.05,2.41,0.9,1.7
8475,6.49,4.62,6.46,-3.81,0.32,0.03,1.95,3.02
8476,6.1,7.9,6.1,-2.06,-0.39,0.18,2.53,2.29
8477,5.37,2.9,5.45,-1.97,-0.3,0.54,2.57,1.3
8478,2.9,1.56,2.04,-1.76,0.96,0.5,1.82,1.21
8479,8.44,17.76,7.71,-6.1,-0.36,1.27,1.11,2.62
8480,17.65,41.86,17.57,-6.8,-1.79,1.09,2.11,1.8
8481,3.72,2.42,3.86,-2.9,-0.54,2.16,0.99,1.84
8482,12.82,24.84,10.64,-2.62,-1.1,0.97,3.79,0.23
8483,23.91,32.31,17.56,-6.02,-0.64,0.09,2.68,2.23
8484,4.78,8.37,2.52,-1.4,0.74,0.07,2.86,2.01
8485,2.44,3.41,1.43,-0.79,0.22,0.99,2.03,0.77
8486,0.9,2.96,0.66,-0.46,0.31,0.53,2.31,1.3
8487,2.7,5.9,2.86,-1.65,-0.04,1.27,1.69,1.9
8488,6.34,3.99,6.34,-2.41,-0.55,0.57,2.1,2.33
8489,7.58,13.8,7.08,-2.53,0.18,0.96,2.7,1.01
8490,3.67,1.55,2.52,-2.09,0.3,1.31,1.43,1.57
8491,1.89,3.08,1.42,-1.79,0.92,1.52,1.34,1.06
8492,0.89,2.87,0.83,-4.55,1.47,1.07,0.76,1.79
8493,2.96,5.02,4.23,-1.2,-0.33,0.62,3.2,1.18
8494,3.74,4.44,3.6,-1.55,-0.2,0.66,2.03,2.27
8495,10.45,10.38,10.44,-4.72,-0.48,0.85,2.01,1.99
8496,8.06,6.63,6.76,-5.66,-0.67,1.42,0.91,2.4
8497,9.08,16.68,7.81,-3.54,-0.69,0.48,1.7,2.59
8498,7.72,6.54,6.92,-2.02,-0.51,1.77,2.64,0.59
8499,4.31,3.6,3.6,-1.66,-0.5,1.24,1.52,2.15
8500,15.63,28.35,15.81,-6.69,-0.3,1.57,2.22,0.62
8501,5.27,5.98,3.69,-1.97,-0.15,1.5,1.74,1.75
8502,0.93,1.32,0.59,-0.5,0.56,1.56,1.85,0.59
8503,6.26,15,6.04,-6.4,-0.04,3.44,0.94,0.61
8504,0.13,5.01,0.44,-1.17,0.86,0.24,2.09,2.33
8505,0.31,3.72,0.6,-0.56,1.06,0.67,3.03,1.03
8506,3.4,1.81,3.22,-2.35,0.85,0.96,1.86,1.36
8507,2.7,2.62,1.67,-0.76,-0.14,1.23,1.84,1.93
8508,8.56,19.45,10.79,-3.76,-0.67,0.34,2.48,2.18
8509,3.36,2.51,3.33,-0.92,0.05,0.72,3.44,0.34
8510,8.34,8.67,8.11,-5.85,-0.27,0.52,1.28,2.29
8511,5.71,1.75,4.26,-2.01,-1.01,1.82,1.52,1.19
8512,3.96,4.46,3.19,-1.67,-0.04,0.88,1.64,2.18
8513,6.62,13.99,5.61,-2.86,-0.2,0.31,1.77,2.73
8514,0.08,2.56,0.11,-1.81,1.37,0.38,1.81,2.31
8515,12.48,15.46,12.51,-4.33,-0.88,0.2,2.42,2.31
8516,6.66,12.84,6.67,-3.29,-0.33,0.59,1.8,2.28
8517,5.5,2.38,3.96,-3.4,0.16,1.26,1.22,1.17
8518,1.97,1.84,1.93,-1.49,0.09,0.57,1.45,2.55
8519,3.15,2.52,3.76,-2.53,-0.18,2.35,1.42,0.94
8520,4.77,5.57,3.12,-1.86,-0.12,0.45,1.52,2.47
8521,4.62,10.07,5.15,-2.07,-0.33,0.25,2.06,2.69
8522,2,5.6,2.08,-1.86,1.06,0.02,2.52,2.46
8523,5.28,5.12,4.86,-2.32,-0.07,0.4,2.02,2.43
8524,16.18,24.09,12.71,-4.82,-0.74,0.28,2.26,2.46
8525,2.21,2.63,2.15,-1.58,-0.08,1.44,1.29,1.39
8526,11.09,14.35,7.63,-2.13,-0.95,0.32,2.7,1.98
8527,5.54,12.81,5.38,-4.73,-0.39,2.01,0.97,2.02
8528,10.04,17.64,10.01,-2.77,-0.94,0.15,2.98,1.87
8529,15.26,32.82,13.19,-6,-0.66,1.34,2.09,0.98
8530,6.53,3.76,4.51,-3.12,0.1,1.18,1.51,2.06
8531,0.76,6.37,0.78,-1.19,0.91,0.22,2.33,2.19
8532,4.18,19,4.56,-1.4,-0.41,0.41,2.71,1.87
8533,1.06,9.2,1.51,-0.64,0.19,0.34,2.89,1.77
8534,2.44,1.44,2.08,-3.76,-0.33,2.94,0.41,1.64
8535,2.17,4.31,2.76,-1.96,-0.06,1.47,1.37,1.24
8536,8.99,13.46,7.99,-3.72,-0.43,1.17,2.05,0.84
8537,5.5,2.38,3.96,-1.52,-0.35,0.29,1.98,2.72
8538,3.53,3.84,3.03,-2.31,0.43,0.96,1.65,1.81
8539,1.41,4.99,0.83,-0.81,0.69,0.25,2.65,1.91
8540,3.92,2.61,3.9,-2.48,0.49,0.76,1.88,1.55
8541,3.8,2.86,2.97,-0.85,-0.31,0.17,2.72,2.12
8542,6.89,15.37,6.98,-4.92,-1.03,2.49,1.13,1.38
8543,14.49,49.07,13.03,-5.38,-1.09,1.05,2.03,1.93
8544,4.01,6.1,3.97,-1.23,-0.61,0.78,2.25,1.97
8545,2.2,3.56,1.64,-1.47,1.01,0.68,2.35,1.8
8546,3.31,8.73,1.46,-1.41,0.65,0.34,2.11,2.33
8547,15.25,36.82,11.16,-3.1,-0.65,1.54,3.21,0.25
8548,7.45,9.8,6.1,-4.2,-0.44,1.29,1.15,1.71
8549,7.26,6.05,7.28,-2.13,-0.64,0.12,2.79,2.09
8550,3.46,2.68,3.16,-2.19,0.9,1.72,1.45,0.58
8551,11.97,7,10.19,-4.39,0.05,0.16,2.35,2.44
8552,2.95,3.07,2.92,-1.6,0.16,0.22,2.06,2.38
8553,2.73,2.38,2.8,-1.09,-0.45,0.92,1.91,1.59
8554,12.21,10.27,9.07,-2.89,-1.2,0.6,2.24,2.16
8555,4.9,6.13,4.84,-2.28,-0.01,0.93,1.92,1.7
8556,12.14,23.77,10.62,-4.92,-0.92,1.6,1.72,1.62
8557,8.04,22.64,7.2,-3.83,-1.2,1.61,1.19,2.2
8558,7.79,5.92,7.76,-3.48,-1.03,0.56,1.3,3.14
8559,1.25,1.07,1.22,-1.81,0.67,1.37,1.21,1.45
8560,6.07,16.64,6.21,-7.65,-0.28,2.3,0.74,1.96
8561,10.27,24.81,10.08,-5.72,-0.93,1.65,1.54,1.37
8562,6.79,12.84,5.6,-6.74,0.04,2.91,0.7,0.87
8563,0.39,6.6,1.17,-0.84,0.51,0.46,2.19,1.72
8564,0.02,3.59,0.56,-0.74,1.18,0.94,2.14,0.87
8565,3.94,6.09,3.9,-1.99,-0.17,1.19,1.84,1.4
8566,2.15,5.23,2.19,-2.63,-0.09,2.09,0.52,1.67
8567,3.05,2.47,3.06,-1.45,1.21,1.21,2.45,0.69
8568,2.88,4.36,1.57,-2.69,-0.03,1.74,0.56,2.13
8569,10.57,32.99,9.35,-8.08,-1.1,2.34,0.92,1.74
8570,2.72,2.9,2.24,-2.82,0.91,2.14,1.09,0.92
8571,7.6,16.32,8.61,-4.4,-0.74,1.87,1.72,1.41
8572,0.55,4.43,0.77,-1.99,0.74,2.46,0.72,0.89
8573,9.39,11.76,8.73,-5.3,-0.24,0.48,1.51,3.01
8574,16.67,47.23,13.46,-5,-1.49,0.21,1.8,2.99
8575,3.12,2.56,3.14,-2.49,0.35,0.56,1.6,2.41
8576,1.88,2.3,1.76,-0.66,0.1,0.53,2.85,1.24
8577,0.88,4.97,0.4,-1.69,0.68,0.67,1.26,2.54
8578,4.9,6.81,3.76,-2.29,-0.11,1.25,1.58,1.33
8579,9.49,13.36,8.61,-3.88,-0.29,0.7,2.03,1.53
8580,2.39,8.13,1.1,-0.48,0.91,1.78,1.91,0.75
8581,3.07,2.79,3.07,-1.22,-0.06,0.36,2.41,2.09
8582,7.8,11.24,6.52,-2.93,-0.21,1.73,2.05,0.61
8583,9.73,22.68,2.9,-1.36,-0.17,0.67,2,1.07
8584,8.13,17.88,6.16,-5.95,0.47,1.59,1.2,2.09
8585,12.36,52.09,7,-2.89,-0.24,1.2,2.15,0.97
8586,7.47,14.4,6.12,-2.9,-0.11,1.36,1.9,1.16
8587,12.75,11.66,11.04,-3.96,0.01,0.86,2.79,0.61
8588,7.63,21.36,8.49,-4.36,-0.47,0.61,1.76,1.73
8589,6.88,12.85,6.14,-6.39,-0.49,2.22,0.71,1.2
8590,2.3,7.99,1.44,-1.73,0.23,0.55,1.15,2.4
8591,16.55,44.03,16.42,-8.68,-1.53,0.67,1.37,2.96
8592,5.19,8.79,3.08,-1.42,0.6,0.29,2.75,1.37
8593,5.37,4.31,4.25,-1.36,-0.55,2.02,1.83,0.95
8594,12.33,7.42,12.11,-8.39,-0.68,0.59,1.22,2.75
8595,12.15,16.46,12.2,-4.55,-1.02,1.08,2.32,1.61
8596,3.13,2.98,2.56,-0.99,-0.53,1.03,1.47,2.08
8597,1.4,3.23,1.15,-0.98,0.62,0.62,2.1,1.47
8598,3.62,2.08,2.69,-0.8,-0.03,0.61,2.87,1.51
8599,9.03,29.55,9.06,-4.23,-0.5,0.83,2.01,1.12
8600,4.29,6.13,4.36,-1.32,-0.3,0.18,2.92,1.67
8601,0.67,2.07,0.61,-2,0.77,0.76,0.96,1.7
8602,1.97,1.84,1.88,-2.27,0.67,1.2,1.28,1.53
8603,0.52,1.75,0.5,-1,0.35,2.4,1,1.44
8604,20.56,117.37,11.61,-4.4,-0.42,1.35,2.38,1.27
8605,1.54,5.22,1.51,-0.69,-0.04,1.33,2.1,1.57
8606,0.94,1.33,0.88,-1.83,1.13,3.81,0.75,0.44
8607,18.47,54.98,16.02,-7.81,-1.1,1.05,1.74,2.21
8608,9.93,21.57,9.99,-6.15,-0.43,0.64,1.46,2.34
8609,2.24,3.15,1.75,-1.5,0.09,0.58,1.32,2.58
8610,7.63,20.8,8.63,-4.29,-0.45,2.1,1.91,0.98
8611,4.91,9.87,5,-1.81,-0.39,1.21,2.41,1.38
8612,3.3,6.32,3.19,-5.32,-0.19,2.49,0.41,1.78
8613,14.81,14.87,10.77,-3.82,-0.88,0.21,2.23,2.56
8614,5.95,12.04,5.78,-1.81,-0.2,0.51,3.03,1.46
8615,0.73,4.87,0.86,-0.95,0.76,2.23,1.17,1.08
8616,1.21,2.58,0.96,-2.38,0.52,0.86,1,2.73
8617,5.59,10.05,4.19,-1.6,-0.1,0.71,2.39,1
8618,0.19,3.88,0.05,-0.43,1.57,0.9,2.08,0.76
8619,4.2,2.9,4.22,-2.5,0.05,0.88,1.71,1.06
8620,2.4,9.05,2.28,-1.24,0.21,1.22,1.65,1.79
8621,6.08,11.38,6.08,-3.49,0.44,2.47,1.63,0.82
8622,9.32,17.93,7.21,-2.08,-0.07,0.97,3.1,0.93
8623,11.03,22.33,10.46,-4.43,-0.81,1.32,2.12,1.32
8624,0.3,4.83,0.51,-0.33,0.55,1.01,2.4,0.78
8625,2.26,3.56,1.46,-3.87,0.3,2.38,0.51,1.72
8626,3.87,12.81,3.19,-2.78,-0.35,3.54,0.69,0.77
8627,5.28,7.85,4.1,-2.85,-0.23,1.46,1.31,1.58
8628,4.44,4.59,4.45,-2.97,0.13,1.63,1.37,2
8629,9.92,6.92,9.89,-8.64,-1.2,1.77,0.9,1.76
8630,6.67,21.1,5.96,-3.39,0.54,1.23,1.83,0.46
8631,6.35,3.78,5.13,-4.11,0.02,0.79,1.26,2.2
8632,8.48,23.43,6.69,-7.52,-0.6,3.75,0.75,0.5
8633,7.7,7.58,7.75,-5.24,-0.14,1.08,1.43,1.86
8634,4.9,6.13,4.86,-1.67,-0.46,0.12,2.34,2.07
8635,3.02,2.89,3.05,-0.93,-0.2,0.13,2.98,1.39
8636,5.15,3.19,5.39,-2.4,0.44,0.08,2.62,2.04
8637,4.81,5.38,4.1,-2.12,-0.16,0.91,1.79,1.89
8638,3.9,17.4,2.19,-2.64,1.04,1.75,1.35,1.32
8639,3.03,8.54,3.37,-4.2,0.43,0.96,1.05,2.41
8640,6.69,18.09,6.23,-8.04,0.31,3.27,0.81,0.91
8641,3.91,5.38,2.91,-1.86,0.24,1.65,1.41,1.45
8642,1.47,2.95,1.49,-1.4,0.51,3.02,1.31,0.67
8643,2.1,5.09,1.34,-0.67,0.07,0.74,2.19,1.84
8644,22.19,56.48,20.85,-7.16,-1.06,0.42,2.68,1.57
8645,2.15,11.49,2.48,-1.25,0.15,1,2.1,0.97
8646,4.22,4.89,4.19,-1.53,-0.07,1.05,2.68,1.27
8647,9.13,13.81,9.12,-6.61,-0.36,1.26,1.25,2.37
8648,0.27,3.88,0.26,-0.28,0.44,0.82,2.2,0.81
8649,10.61,39.14,10.74,-5.31,-1.14,2.36,1.75,0.9
8650,10.82,14.55,10.83,-5.04,-0.5,0.46,1.89,2.6
8651,0.56,1.95,0.62,-0.8,1.3,0.95,1.91,0.7
8652,1.41,4.28,1.39,-1.71,0.41,1.72,1.06,1.04
8653,5.9,4.74,3.36,-1.63,0.03,0.57,2.09,1.57
8654,0.92,3.22,0.96,-2.43,0.7,1.25,1.07,2.35
8655,13.72,36.46,12.89,-6.67,-0.99,0.94,1.58,2.38
8656,3.04,1.25,2.98,-3.76,0.23,0.88,0.92,2.1
8657,0.28,1.21,0.37,-1.69,1.08,0.71,1.37,1.8
8658,12.9,27.4,10.38,-2.99,-1.47,0.66,2.68,1.61
8659,4.49,8.63,3.61,-5.88,-0.26,2.77,0.54,1.69
8660,8.18,22.16,8.02,-3.5,-0.89,2.32,2.16,0.52
8661,3.06,5.5,2.2,-1.57,-0.6,2.79,1.04,0.94
8662,9.64,13.93,9.62,-3.61,0.19,0.64,2.72,1.04
8663,3.87,3.76,3.87,-3.2,0.79,0.8,1.63,2.3
8664,5.77,5.85,5.77,-2.47,-0.07,0.79,2.29,1.61
8665,3.07,2.56,2.28,-1.76,0.63,0.67,1.88,1.64
8666,7.05,10.66,6.06,-2.54,-0.01,0.9,2.38,1.4
8667,8.72,21.17,8.82,-3.86,-0.29,0.62,2.13,2.07
8668,1.37,5.37,1.71,-0.62,0.26,0.39,3.24,1.15
8669,1.5,4.6,0.89,-1.05,0.45,0.33,1.67,1.93
8670,16.11,26.1,11.47,-6.52,-1.06,1.79,1.48,1.72
8671,9.68,13.3,8.95,-3.19,0.6,0.36,2.97,0.87
8672,3.99,4.84,4.01,-4.56,-0.03,2.59,0.87,1.54
8673,4.94,5.04,4.93,-1.66,-0.55,1.3,1.98,1.72
8674,2.15,5.23,2.14,-1.09,-0.03,0.83,1.94,0.74
8675,0.62,0.9,0.62,-0.41,0.29,1.25,2.23,1
8676,5.23,19.5,4.73,-2.18,-0.12,1.08,2.14,0.58
8677,6.23,3.93,6.32,-3.58,-0.32,0.94,1.69,0.84
8678,5.93,6.59,4.98,-3.83,-0.04,0.64,1.28,1.93
8679,11.87,39.3,11.9,-7.51,-0.39,1.04,1.49,1.83
8680,4.26,4.53,3.41,-1.2,-0.54,0.82,1.86,2.18
8681,14.77,43.92,14.19,-5.3,-0.98,0.84,2.34,1.82
8682,15.64,23.73,15.66,-6.97,-1.08,0.5,1.9,2.24
8683,3.62,12.17,2.38,-1.37,0.14,0.06,2.03,2.87
8684,6.65,4.87,5.92,-2.95,-0.15,0.41,1.91,1.87
8685,7.62,19.26,7.39,-3.59,-1.07,1.13,1.29,2.58
8686,6.81,17.48,6.67,-4.37,-0.35,1.32,1.34,2.33
8687,7.33,2.97,7.31,-3.9,-0.65,1,1.57,1.82
8688,6.66,5.81,6.69,-2.12,-0.62,0.43,2.57,2
8689,9.34,22.12,9.24,-4.69,-0.06,1.23,1.85,1.92
8690,10.12,20.2,10.16,-3.72,-0.11,0.26,2.67,2.07
8691,9.04,21.92,7.79,-2.86,-0.74,0.63,2.15,2.22
8692,15.32,30.22,10.37,-4.69,-0.64,1.79,2.07,1.03
8693,3.16,6.87,1.86,-0.76,0.2,0.94,2.13,1.13
8694,6.42,7.19,5.81,-2.2,-0.35,0.94,2.36,0.58
8695,12.53,20.66,12.53,-3.54,-0.81,0.11,3.14,1.75
8696,6.21,3.26,6.26,-5.22,0.31,0.46,1.34,2.36
8697,0.05,2.97,0.22,-0.65,0.98,0.79,2.07,1.62
8698,7.14,13.99,5.64,-1.61,-0.67,0.1,2.71,1.9
8699,5.91,2.79,4.26,-5.08,-0.07,0.62,0.8,2.73
8700,6.81,17.48,6.74,-1.69,-0.8,0.1,3.17,1.73
8701,9.69,4.13,9.13,-4.13,-0.82,0.82,1.72,2.47
8702,8.48,10.23,8.38,-3.31,-0.4,0.84,2.44,0.77
8703,11.98,13.26,11.98,-4.27,-0.16,0.43,2.75,1.48
8704,2.7,10.86,2.66,-2.69,1.02,3.45,0.91,0.29
8705,2.27,5.45,1.41,-0.9,0.69,0.66,2.49,1.2
8706,4.3,9.21,3.37,-7.18,0.22,2.83,0.52,1.65
8707,3.86,8.31,1.91,-2.58,0.71,0.88,1.32,2.1
8708,1.99,4.27,1.34,-1.09,1.34,1.73,1.05,0.57
8709,6.72,8.71,6.61,-2,-0.01,0.29,3.3,0.9
8710,1.07,2,0.82,-0.79,0.04,3.75,0.7,0.56
8711,11.6,18.98,11.02,-3.61,-0.65,0.69,2.78,1.52
8712,0.71,1.32,0.7,-0.76,0.37,2.62,1.4,0.98
8713,5.45,3.44,4.67,-1.57,0.58,1.54,2.73,0.73
8714,3.84,5.42,2.46,-1.73,0.25,1.2,1.5,1.59
8715,12.53,20.66,12.59,-4.11,-0.74,0.33,2.71,1.96
8716,6.19,13.76,6.2,-4.8,-0.29,1.73,1.17,2.03
8717,8.37,16.61,8.32,-3.03,-1.06,1.22,2.19,1.59
8718,5.77,5.85,5.77,-3.32,-0.1,1.08,1.68,1.9
8719,10.24,11.71,9.02,-2.63,-0.24,0.07,3.28,1.65
8720,6.23,3.29,4.03,-2.1,0.14,1.08,2,1.21
8721,4.79,4.89,4.07,-4.35,-0.27,1.26,0.81,2.03
8722,5.32,8.34,4.1,-2.66,-0.16,0.73,1.41,2.16
8723,10.02,33.61,10.07,-4.73,-0.83,1.15,1.87,1.47
8724,11.52,11.1,8.33,-4.24,0.23,0.23,2.11,2.66
8725,4.92,7.49,4.08,-1.33,-0.88,0.85,2.51,0.84
8726,1.41,4.99,0.74,-1.11,0.35,0.2,1.59,2.93
8727,1.54,5.22,1.49,-0.74,-0.25,1.4,1.64,1.12
8728,7.09,16.52,7.19,-2.36,-0.71,0.55,2.44,2.01
8729,3.8,2.86,2.97,-4.61,-0.26,1.43,0.49,2.74
8730,15.23,9.54,15.31,-6.38,-0.97,0.43,2.01,2.56
8731,6.22,11.87,5.72,-2.08,0.25,0.91,2.78,0.24
8732,14.59,12.95,14.55,-6.38,-0.52,0.34,2.14,1.73
8733,2.88,2,2.93,-1.35,0,1.97,1.59,1.44
8734,3.87,7.81,3.84,-1.7,0.02,0.61,2.28,1.78
8735,7.43,6.47,5.51,-4.5,0.55,2.14,1.16,0.66
8736,10.1,26.98,10.06,-5.84,-1.14,2.32,1.39,1.06
8737,0.35,2.93,0.42,-2.94,0.87,1.05,0.81,2.26
8738,9.49,7.5,7.41,-3.21,-1.08,1.92,1.92,1.15
8739,4.57,4.83,4.48,-1.58,-0.19,0.26,2.62,1.78
8740,16.47,9.54,16.51,-6.66,-0.4,0.14,2.33,2.48
8741,1.2,4.59,0.72,-1.03,1.19,0.43,1.98,1.11
8742,3.74,4.7,3.26,-0.98,0.19,0.21,3.54,1.09
8743,16.1,35.23,14.31,-4.36,-0.87,0.86,3.07,1.06
8744,11.69,23.42,11.36,-2.9,-0.83,0.98,3.61,0.42
8745,3.35,7.65,2.32,-0.82,0.66,1.28,2.33,0.83
8746,11.11,24.51,9.99,-3.15,-1.27,0.72,2.42,1.86
8747,6.11,7.27,6.03,-3.13,-0.48,1.72,1.73,1.29
8748,3.32,8.2,2.82,-1.23,0.27,0.84,2.6,1.4
8749,14.23,56.38,12.54,-5.13,-0.81,1.4,2.15,1.45
8750,12.13,17.08,10.04,-3.86,-0.32,0.39,2.42,2.19
8751,1.07,4.2,0.63,-1.67,0.77,0.72,1.27,1.93
8752,3.09,10.06,1.26,-0.34,1.09,1.79,2.21,0.36
8753,2.01,2.45,1.99,-2.31,1.05,0.48,1.84,2.15
8754,6.81,5.46,4.92,-1.6,-0.55,0.61,2.52,1.61
8755,3.3,6.32,3.11,-1.28,-0.38,1.03,2.08,1.17
8756,6.88,8.67,6.88,-4.32,-0.34,2.15,1.5,1.18
8757,2.47,6.86,2.77,-1.1,0.08,1.02,2.3,1.69
8758,9.04,21.92,7.85,-2.92,-0.91,0.66,2.12,1.82
8759,7.12,11.72,7.17,-3.38,-0.46,1.57,1.69,1.64
8760,16.59,21.48,16.51,-6.42,-1.05,0.48,2.19,2.33
8761,13.21,28.77,13.2,-4.75,-1.13,0.5,2.19,2.31
8762,6.24,3.94,5.62,-2.31,0.18,1.24,2.32,0.97
8763,6.16,15.22,5.12,-2.8,0.55,1.78,1.9,0.37
8764,4.53,2.72,4.59,-2.36,0.18,0.27,2.14,2.58
8765,10.75,11.97,10.68,-5.06,-0.75,1.09,1.8,2.1
8766,1.98,4.57,1.92,-2.83,-0.41,3.43,0.27,1.3
8767,10.04,23.83,8,-3.12,-0.42,1.25,2.06,1.69
8768,10.84,31.58,10.61,-4.04,-0.96,1.11,2.29,1.41
8769,6.18,5.04,6.25,-4.81,-0.57,0.69,0.93,3.12
8770,5.17,7.04,5.11,-2.44,-0.17,0.33,1.91,2.63
8771,2.96,2.86,2.97,-1.25,0.46,1.03,2.6,1.26
8772,12.87,41.65,11.64,-6.68,-1.18,2.55,1.59,0.86
8773,0.32,1.66,0.31,-0.58,0.5,0.97,1.65,1.3
8774,3.51,1.92,3.46,-1.29,0.06,0.36,2.75,1.38
8775,2.66,6.32,1.66,-0.81,0.42,0.18,2.73,1.31
8776,6.26,15,6.03,-3.61,0,3,1.67,0.34
8777,2.26,13.26,2.98,-1.82,-0.22,1.88,1.5,1.14
8778,2.74,13.26,4.75,-1.78,-0.39,1.08,2.23,0.82
8779,3.82,1.81,3.66,-2.25,0.3,0.89,1.92,2.19
8780,18.66,34.53,18.54,-5.66,-1.3,0.52,2.92,1.55
8781,2.61,3.83,2.2,-2.13,1.22,0.46,1.97,1.64
8782,8.1,9.81,7.9,-3.18,-0.13,0.7,2.43,1.3
8783,3.03,2.9,2.57,-0.77,0.54,1.24,2.77,0.65
8784,7.17,16.87,5.07,-2.14,-0.49,0.89,1.85,2.26
8785,0.67,1.78,0.57,-1.32,0.39,1.88,0.75,1.08
8786,2.25,3.83,2.53,-1.03,-0.13,1.16,2.26,1.56
8787,1.01,2.06,1.01,-0.55,0.79,0.9,2.44,0.94
8788,10.4,12.91,7.44,-3.7,-0.92,1.36,1.47,2.17
8789,13.11,9.47,12.91,-4.01,-0.98,0.58,2.83,1.59
8790,5.33,11.25,2.88,-3.55,0.25,1.16,1.01,2.83
8791,2.8,3.76,2.84,-2.26,-0.41,1.63,0.76,1.33
8792,5.28,2.82,4.95,-2.06,-0.05,0.66,2.38,0.99
8793,12.31,17.74,12.29,-4.44,-0.81,0.82,2.51,1.42
8794,4.92,3.65,4.89,-3.09,-0.16,0.99,1.49,1.77
8795,6.97,4.41,5.33,-5.15,0.58,1.93,1.07,1.28
8796,8.55,6.83,6.17,-4.25,-0.01,1.01,1.4,2.13
8797,7.8,3.7,6.6,-3.26,-0.56,0.6,1.59,2.53
8798,5.82,12.95,4.02,-1.67,-0.4,2.01,2.23,0.75
8799,3.46,2.68,3.17,-1.89,0.3,1.08,1.84,1.01
8800,5.08,15.17,4.8,-2.7,-0.21,0.82,1.62,2.01
8801,7.12,11.41,7.09,-3.59,-0.23,0.92,1.9,1.16
8802,11.22,7.85,11.3,-6.49,-0.75,0.84,1.46,2.43
8803,8.56,8.11,6.65,-3.22,-0.52,1.62,1.74,1.11
8804,6.8,11.55,6.77,-4.04,-0.71,0.96,1.26,2.36
8805,12.71,18.09,9.28,-3.92,-1.09,1.01,1.94,1.54
8806,0.8,3.16,0.6,-0.71,0.22,2.76,1.17,1.06
8807,11.1,28.4,9.59,-5.37,-0.78,1.26,1.5,1.97
8808,3.66,8.32,2.22,-1.02,0.86,1.07,2.33,0.91
8809,5.08,17.48,5.06,-4.17,-0.68,2.08,0.88,2.05
8810,11.36,25.96,9.1,-4.63,0.55,1.7,2.04,0.62
8811,4.75,7.98,4.69,-1.07,-0.01,0.95,3.6,0.37
8812,1.89,5.41,1.22,-0.76,0.4,1.55,1.33,1.14
8813,13.52,43.93,13.68,-6.23,-0.96,1.7,1.85,1.45
8814,5.68,5.4,4.02,-3.05,-0.05,1.24,1.29,1.73
8815,9.12,13.24,7.55,-3.77,-0.11,2.5,1.68,0.58
8816,3.19,0.96,2.33,-3.03,0.34,0.66,1.1,2.96
8817,13.73,17.13,13.77,-5.17,-0.82,0.14,2.25,2.61
8818,11.98,39.62,11.12,-6.59,-0.96,1.08,1.2,2.72
8819,3.6,3.12,3.54,-2.58,0.01,1.05,1.38,1.69
8820,5.3,4.41,5.18,-3.69,0.27,2.65,1.35,1
8821,5.41,5.22,5.35,-1.35,-0.7,0.14,3.19,1.49
8822,3.74,4.44,3.56,-0.88,1.23,0.97,3.69,0.35
8823,7.32,7.33,7.27,-5.3,-0.53,2.61,1.28,0.91
8824,13.6,23.45,12.93,-5.71,-1.33,1.5,1.89,1.61
8825,6.72,6.99,7.11,-3.74,-0.66,0.73,1.44,2.62
